X,...1,date,EmployeeStatus,reviewer_id,rating_overall,rating_workfamily,rating_culture,rating_diversity,rating_leadership,rating_opportunity,rating_compensation,review_pros,review_cons,ceo_approval,companyid,ceo_app2,cleaned_review_pros,cleaned_review_cons,gender,status
5647,7373,2021-11-30,True,56047645,5.0,5,5,5,5,5,5,Great pay \r\nFriendly company \r\nYou and the customer matter,Not much to complain about,"""APPROVE""",8,1.0,Great pay rnFriendly company rnYou customer matter,much complain,0,1
21895,28769,2019-05-11,True,26096522,5.0,4,4,0,4,4,4,Have worked with a known courier and logistic company for up to  six years.,Customers satisfaction is very Paramount,"""APPROVE""",8,1.0,worked known courier logistic company six years ,Customers satisfaction Paramount,1,1
3235,4320,2016-09-19,False,11983194,,1,1,0,1,2,3,The benefits are pretty good.,Poor management in all departments.  Not supportive of staff.  Poor training.,,4,,benefits pretty good ,Poor management departments  supportive staff  Poor training ,1,0
19078,24314,2017-06-12,False,15444406,5.0,4,2,0,3,4,3,Opportunity for growth and learning,Management culture allows favorites towards employees.,,10,,Opportunity growth learning,Management culture allows favorites towards employees ,1,0
19130,24710,2014-07-30,False,4679674,,0,0,0,0,0,0,it was a great first job and there are plenty of ways to move up with the company,management is too strict on employees and expect too much for the little pay,,5,,great first job plenty ways move company,management strict employees expect much little pay,1,0
89,106,2023-06-19,False,77505148,5.0,0,0,0,0,0,0,"Good benefits, bonuses, career path options.",Difficult onboarding process with limited training.,,33,,Good benefits  bonuses  career path options ,Difficult onboarding process limited training ,0,0
7941,10011,2014-02-10,True,3675481,4.0,3,3,0,3,2,3,"good people, no micro-management, GREAT health plan and retirement plans","base pay less than others, over staffed and reductions are to come","""DISAPPROVE""",7,-1.0,good people  micromanagement  GREAT health plan retirement plans,base pay less others  staffed reductions come,1,1
11496,15099,2016-05-25,False,10721969,4.0,3,5,0,3,5,5,Great atmosphere and the benefits are wonderful. The company strives in keeping the employees happy.,Sometimes the company expects the management to assist in customer service in pharmacy and that doesn't usually happen.,"""NO_OPINION""",5,0.0,Great atmosphere benefits wonderful  company strives keeping employees happy ,Sometimes company expects management assist customer service pharmacy nt usually happen ,1,0
31310,40805,2019-05-29,True,26365011,3.0,0,0,0,0,0,0,Close to the metro station\r\nNice colleagues,"Lack of procedures to follow, micro-management, lack of creativity on the job.",,11,,Close metro stationrnNice colleagues,Lack procedures follow  micromanagement  lack creativity job ,0,1
22934,30581,2020-11-10,False,38220172,1.0,1,1,1,1,1,1,Good coworkers and good discounts,"Management was awful and did not care about anyone but themselves, not even the customers.","""DISAPPROVE""",10,-1.0,Good coworkers good discounts,Management awful care anyone  even customers ,0,0
6748,8761,2021-10-17,True,54101467,1.0,0,0,0,0,0,0,Great people Good store management,Low pay \r\nTiring work \r\nNo one wants to work here,,5,,Great people Good store management,Low pay rnTiring work rnNo one wants work,0,1
16048,20707,2014-12-28,False,5599889,3.0,3,3,0,3,2,2,Start at higher than minimum wage. Chances to get bonuses. Learned about phones before the public,Had a harder job but was paid the same as a cashier. Management depends on which store you work at,"""NO_OPINION""",10,0.0,Start higher minimum wage  Chances get bonuses  Learned phones public,harder job paid cashier  Management depends store work,1,0
34,41,2023-06-20,True,77565885,3.0,0,0,0,0,0,0,"Bonus potential Fun coworkers Lots of training videos etc. Constantly changing and management is okay with changing direction when we discover a batter way to serve customers. Diversity 3 weeks vacation, 5 days sick leave, 2 floating holidays, and 2 volunteer days.",Pay Health insurance Staffing shortage,"""APPROVE""",36,1.0,Bonus potential Fun coworkers Lots training videos etc  Constantly changing management okay changing direction discover batter way serve customers  Diversity  weeks vacation   days sick leave   floating holidays   volunteer days ,Pay Health insurance Staffing shortage,0,1
18881,24700,2015-11-01,False,8499315,,5,2,0,0,3,5,I'm a hard worker love to get my job done and learn new things,Small pay for hard work,,8,,hard worker love get job done learn new things,Small pay hard work,1,0
1185,1585,2020-12-22,True,39720821,3.0,4,4,5,4,4,3,"Great people, forward thinking and has great global resources",Processes can be complex and time consuming,"""APPROVE""",24,1.0,Great people  forward thinking great global resources,Processes complex time consuming,1,1
4165,5460,2015-10-05,False,8182118,,2,2,0,3,4,3,Oracle is a great place to get started on a career or making a change.  Having Oracle on the resume can't hurt. It's like IBM or Xerox used to be. A fair number of people move from Oracle to Salesforce and other similar companies. There is a lot of training available and you work with smart people. The comraderie on the floors is good. I enjoyed the people I worked with.,"Oracle has a well deserved reputation for being a pressure cooker.  Management seems to manufacture stress that gets passed down. You are assigned a Quota and it is unacceptable to commit to anything less than that number. In your first weekly 1 on 1 your manager builds a forecast with you that may or more likely,  not reflect reality. You subsequently stand and commit to that number in weekly team meetings.  If something falls out for any reason whatsoever (frequently because it was never real to begin with), you find something to backfill. You never lower your forecast under any circumstances. Oracle customers are trained to buy at the end of the quarter and especially the 4th quarter due to heavy discounting. Oracle customers don't like the company and feel trapped.  You can make money if you get  lucky in your account assignment.  If not... One year three people on my floor went out on medical leaves due to mental stress. You hear about that sort of thing often. It's a tough environment.","""NO_OPINION""",11,0.0,Oracle great place get started career making change  Oracle resume ca nt hurt  like IBM Xerox used  fair number people move Oracle Salesforce similar companies  lot training available work smart people  comraderie floors good  enjoyed people worked ,Oracle well deserved reputation pressure cooker  Management seems manufacture stress gets passed  assigned Quota unacceptable commit anything less number  first weekly   manager builds forecast may likely  reflect reality  subsequently stand commit number weekly team meetings  something falls reason whatsoever  frequently never real begin   find something backfill  never lower forecast circumstances  Oracle customers trained buy end quarter especially th quarter due heavy discounting  Oracle customers nt like company feel trapped  make money get lucky account assignment   One year three people floor went medical leaves due mental stress  hear sort thing often  tough environment ,0,0
2144,2763,2014-06-29,False,4490495,2.0,3,1,0,1,2,2,"I was able to refine my customer service and sales skills, though not through any kind of training I received.\r\nI learned a lot about merchandising and inventory procedures on an ultra corporate level. I gained many great customer service experiences. If you ever reach full time status, the benefits are nice.","Getting a substantial raise is almost nonexistent.\r\nI myself worked at two different locations and experienced two different work environments. \r\n\r\nAt my first location, favoritism and cronyism ran rampant. If you were not liked, they made you well aware of it. The general manager pushed ethical boundaries to the point where HR reversed his termination of some employees. This general manager was able to cut down a part timers' hours down to 12 or 15 hours a week in order to get them to quit. This particular general manager was able to make different rules for different people. For example, I was hired on as part time. After a year there, I asked for full time status and was told I needed to go through a certain process that none of the other past employees had to go through. When I brought this to HR's attention. they reluctantly made him back track on that. There was always at least 5 different supervisors\u002Fmanagers that you had to go through before any kind of decision could be made and HR was only interested in the benefit of the company, not your well being. Training consisted of throwing you to the wolves...its that simple. If you asked for help, it was an inconvenience to everybody you asked and management had a nasty habit of talking down to you with condescendence and indifference.\r\n\r\nAt my second location, management was easier to deal with and it was ok to ask for help. Unfortunately, the place was run by bitter part timers who were not being promoted to full time. Their negativity and laziness drove the atmosphere at this location. Management pretty much looked the other way. The consequence of this was our location was always messy and in sorry looking shape. Getting projects done was a hassle if you were not liked by the part time hourlies who did a lot of standing around and backstabbing. Being liked by management and full timers didn't really accomplish much here. Training consisted of throwing you to the wolves.","""DISAPPROVE""",48,-1.0,able refine customer service sales skills  though kind training receivedrnI learned lot merchandising inventory procedures ultra corporate level  gained many great customer service experiences  ever reach full time status  benefits nice ,Getting substantial raise almost nonexistentrnI worked two different locations experienced two different work environments  rnrnAt first location  favoritism cronyism ran rampant  liked  made well aware  general manager pushed ethical boundaries point HR reversed termination employees  general manager able cut part timers  hours   hours week order get quit  particular general manager able make different rules different people  example  hired part time  year  asked full time status told needed go certain process none past employees go  brought HR attention  reluctantly made back track  always least  different supervisorsuFmanagers go kind decision could made HR interested benefit company  well  Training consisted throwing wolves  simple  asked help  inconvenience everybody asked management nasty habit talking condescendence indifferencernrnAt second location  management easier deal ok ask help  Unfortunately  place run bitter part timers promoted full time  negativity laziness drove atmosphere location  Management pretty much looked way  consequence location always messy sorry looking shape  Getting projects done hassle liked part time hourlies lot standing around backstabbing  liked management full timers nt really accomplish much  Training consisted throwing wolves ,1,0
16382,20928,2013-07-01,True,2785369,5.0,0,0,0,0,0,0,Good company benefits and safe working environment.,No opportunity for advancement within the company.,,5,,Good company benefits safe working environment ,opportunity advancement within company ,1,1
4861,6405,2012-10-26,True,2085287,4.0,2,5,0,4,5,4,"Great work environment - I can honestly say there was not one person I didn't get along with at the company. Everybody was helpful and friendly throughout my training and career as an adjuster. Managers truly cared about your success in the company, and prepared you for growth and success. Within a year, I was already signed up to go back for more adjuster training in anticipation of advancing into new roles in the company. Goals were difficult to achieve but attainable, and were rewarded by recognition and compensation.","Difficult work-life balance. To be successful you must be committed to your job and completing your required work. Many times this required coming in early\u002Fstaying late to get the job done. That said, that time was usually rewarded with success in your career. Be prepared to work hard to be successful.","""APPROVE""",9,1.0,Great work environment  honestly say one person nt get along company  Everybody helpful friendly throughout training career adjuster  Managers truly cared success company  prepared growth success  Within year  already signed go back adjuster training anticipation advancing new roles company  Goals difficult achieve attainable  rewarded recognition compensation ,Difficult worklife balance  successful must committed job completing required work  Many times required coming earlyuFstaying late get job done  said  time usually rewarded success career  prepared work hard successful ,1,1
3743,4911,2013-06-29,False,2779321,5.0,3,4,0,3,4,4,Northrop Grumman is a great employer with generous benefits and very interesting work. The range of technical and engineering jobs spans a swath of disciplines that suit almost any recent grad interested in tec.,"As with all contracting companies, cutbacks and downturns come with risks. If a contact dries up, so does your job.","""NO_OPINION""",15,0.0,Northrop Grumman great employer generous benefits interesting work  range technical engineering jobs spans swath disciplines suit almost recent grad interested tec ,contracting companies  cutbacks downturns come risks  contact dries  job ,1,0
167,192,2015-09-22,False,8045888,1.0,1,1,0,1,1,1,Working with people.  There are really no pros with this company.  It was in a pretty city but the building was old and run down.,Management\r\nHR\r\nPay\r\nEnvironment\r\nEverything about this company is negative.  It is run by a complete idiot and he is told what to do and how to do it by an inept HR department.  They have no idea what they are doing and the stats and performance shows this.,"""DISAPPROVE""",22,-1.0,Working people  really pros company  pretty city building old run ,ManagementrnHRrnPayrnEnvironmentrnEverything company negative  run complete idiot told inept HR department  idea stats performance shows ,1,0
21758,28786,2021-02-12,False,42419546,5.0,0,4,0,0,5,4,"Work life balance, wfh options",Pay raise are very infrequent,,11,,Work life balance  wfh options,Pay raise infrequent,0,0
16029,20907,2013-10-03,False,3132774,5.0,3,4,0,4,5,4,Multi tasking experience  and in depth knowledge about market,Business is Market Driven  is highly effected by stock market,"""APPROVE""",7,1.0,Multi tasking experience depth knowledge market,Business Market Driven highly effected stock market,1,0
1064,1386,2021-04-29,False,46234195,5.0,0,0,0,0,0,0,Interviews with other engineers at employer site was a pleasant experience. They seemed very knowledgeable in their field.,"I feel I need to share my experience with NG for anyone who is considering employment with them especially graduating engineering students. I was offered a job as an engineer just before graduation in 2020 which was dependent upon my completion of background checks and clearances. This process took around 5 - 6 months which was communicated and I considered and accepted the lengthy process. After the finalization of these matters I was told that other engineers within the company was to be placed in new positions before I could be given a start date. After another period of time the company stated that they were trying to find work for me. What happened to the original position that I was offered? Currently, I am a year out of school with no work experience and an obvious gap between graduation and now which is unappealing to employers. \r\n\r\nWhen I accept a position at a company and the preliminaries are finalized I expect the company to follow through with their original offer.\r\n\r\nHopefully, a graduating engineering student or any prospective employee of NG will find this review helpful before committing to NG and find themselves in the same precarious position as I.",,15,,Interviews engineers employer site pleasant experience  seemed knowledgeable field ,feel need share experience NG anyone considering employment especially graduating engineering students  offered job engineer graduation  dependent upon completion background checks clearances  process took around    months communicated considered accepted lengthy process  finalization matters told engineers within company placed new positions could given start date  another period time company stated trying find work  happened original position offered  Currently  year school work experience obvious gap graduation unappealing employers  rnrnWhen accept position company preliminaries finalized expect company follow original offerrnrnHopefully  graduating engineering student prospective employee NG find review helpful committing NG find precarious position ,0,0
1770,2283,2015-05-21,False,6667491,2.0,2,2,0,3,3,3,Compensation is fair although not necessarily in line with an increasingly hot IT market;  While manager quality can be spotty there is some very good talent,Focus on employee satisfaction wavers depending on demand;  Expectations for excessive hours and delivery of unfounded promises to partners can create significant angst within the team,"""NO_OPINION""",31,0.0,Compensation fair although necessarily line increasingly hot market  manager quality spotty good talent,Focus employee satisfaction wavers depending demand  Expectations excessive hours delivery unfounded promises partners create significant angst within team,1,0
574,734,2018-09-30,False,22728114,3.0,4,2,0,1,3,3,"Number 1 in the industry, some great people","Politics, global leadership team don’t get along and have pointed elbows amongst themselves.  Had the worst boss of my life here and others still suffering (so glad I found another good job quickly).","""DISAPPROVE""",47,-1.0,Number  industry  great people,Politics  global leadership team  get along pointed elbows amongst  worst boss life others still suffering  glad found another good job quickly  ,1,0
6127,7884,2019-01-08,True,24113727,4.0,4,5,0,4,5,4,"The working environment is good enough, and the salary is decent.",too much pressure and you need to focus on the work every min,"""APPROVE""",7,1.0,working environment good enough  salary decent ,much pressure need focus work every min,1,1
7952,10205,2017-03-23,False,14325784,4.0,5,5,0,4,4,4,"401k Contribution, Good Health Insurance, Awesome Gym facility for employees",Initial compensation is good but yearly increment in salary is less.,"""NO_OPINION""",11,0.0,k Contribution  Good Health Insurance  Awesome Gym facility employees,Initial compensation good yearly increment salary less ,0,0
17166,22020,2016-04-28,False,10428791,,5,3,0,5,1,2,flexible with hours and good shifts. fun people to work with if your working retail.,January - march there isnt much hours. Customers are rude but thats customer service.,,10,,flexible hours good shifts  fun people work working retail ,January  march isnt much hours  Customers rude thats customer service ,1,0
353,429,2022-07-26,True,67159266,5.0,4,5,4,5,5,5,great work environment and people,you must work hard to earn your check.,"""APPROVE""",17,1.0,great work environment people,must work hard earn check ,0,1
4510,5895,2011-07-13,True,1018819,4.0,4,0,0,3,3,4,Qwest \u002F CenturyLink seems to be stable for the near term which translates into good workplace attitudes.  Company direction seems a little fuzzy at times but the market drives that.,"Management keeps chipping away at benefits, salaries, etc.  No base wage \u002F salary increases for 3 years now.  I don't see senior management \""giving up\"" anything.",,24,,Qwest uF CenturyLink seems stable near term translates good workplace attitudes  Company direction seems little fuzzy times market drives ,Management keeps chipping away benefits  salaries  etc  base wage uF salary increases  years  nt see senior management   giving  anything ,1,1
7014,9243,2021-09-23,True,53004372,4.0,0,0,0,0,0,0,Good pay work isn’t mentally strenuous,Hard work got in factory,,8,,Good pay work  mentally strenuous,Hard work got factory,0,1
12893,16716,2012-10-02,False,2012084,4.0,4,4,0,4,3,4,Good Discount\r\nGreat Environment\r\nVery flexible hours\r\nThe management is very understanding but varies by store,Horrible Customers\r\nThey push blacktie protection too much\r\nThey drug test\r\nBlack Friday they will work you like an animal,"""DISAPPROVE""",10,-1.0,Good DiscountrnGreat EnvironmentrnVery flexible hoursrnThe management understanding varies store,Horrible CustomersrnThey push blacktie protection muchrnThey drug testrnBlack Friday work like animal,1,0
1292,1696,2015-07-12,True,7200646,4.0,0,0,0,0,0,0,Best place to work except very few learning opportunities,very limited training and development. Contractors are like step children.,,6,,Best place work except learning opportunities,limited training development  Contractors like step children ,1,1
202,242,2015-02-26,True,6005913,2.0,4,4,0,4,4,5,"I have been with Land O'Lakes almost 8 years.  Really like company culture and collaboration of employees.  The company has grown over the last several years, has been great to be a part of that growth and see the company change in a positive way.  With that growth have seen new and more opportunities to grow in as an employee.  Land O'Lakes is good at developing employees in their career.","Even though I mentioned Land O'Lakes is good at developing employees, they can improve on having more structured career paths.  Sometimes it's not always clear what the next career path opportunity can be for employees.  Can also improve on structured training programs for employees, especially those employees that work remotely.  There are good training classes at the corporate office but they haven't implemented as strong of options for remote employees.","""APPROVE""",21,1.0,Land OLakes almost  years  Really like company culture collaboration employees  company grown last several years  great part growth see company change positive way  growth seen new opportunities grow employee  Land OLakes good developing employees career ,Even though mentioned Land OLakes good developing employees  improve structured career paths  Sometimes always clear next career path opportunity employees  also improve structured training programs employees  especially employees work remotely  good training classes corporate office nt implemented strong options remote employees ,1,1
24460,32537,2021-01-31,False,41713610,4.0,0,0,0,0,0,0,Team was great and fun,Work was great and fun,,10,,Team great fun,Work great fun,0,0
7217,9526,2021-02-02,False,41797225,5.0,4,4,4,4,4,5,Great benefits for students and great discounts,I personally did not have a great experience at the end due to favoritism,"""DISAPPROVE""",10,-1.0,Great benefits students great discounts,personally great experience end due favoritism,0,0
1023,1306,2016-12-14,False,13001894,5.0,1,2,0,3,4,4,Great benefits for full time employees,Expect you to work long hours,,16,,Great benefits full time employees,Expect work long hours,0,0
66,71,2023-04-11,True,75398074,1.0,5,4,4,4,3,3,Great benefits and remote work,"IT team is not the best, and things can move slow",,6,,Great benefits remote work,team best  things move slow,0,1
9200,11653,2013-10-24,True,3225483,3.0,3,3,0,3,2,3,Not afraid to spend money to get into new areas. A money making machine,"If you like being confined to the little box you work in, then this is the place for you.\r\nVery hierarchical.","""NO_OPINION""",11,0.0,afraid spend money get new areas  money making machine,like confined little box work  place yournVery hierarchical ,1,1
20287,26236,2015-09-01,False,7805535,2.0,3,3,0,5,2,4,Employee discount was the only benefit a part timer has,"A lot of the promotions in my store was through favoritism. Although my numbers and knowledge was higher, people with lower Customer satisfaction would get promoted up.","""NO_OPINION""",10,0.0,Employee discount benefit part timer,lot promotions store favoritism  Although numbers knowledge higher  people lower Customer satisfaction would get promoted ,1,0
9320,12286,2021-02-23,False,42939468,5.0,1,1,1,1,1,2,They weren't any positive things about ups,"Over worked, under paid, and the union is a joke, it's just a trap to get to to stay in a low paying unforgiving job",,8,,nt positive things ups,worked  paid  union joke  trap get stay low paying unforgiving job,0,0
5625,7229,2016-04-25,True,10380853,5.0,5,5,0,2,5,2,They are very flexible when it coms to schedules.,Not too many full time jobs available,,23,,flexible coms schedules ,many full time jobs available,0,1
8604,11481,2014-07-11,False,4565977,3.0,2,3,0,2,3,3,"Good discounts, pretty good benefits for both part time and full time better pay than most retails. Lots of hours during holiday season, they train you a lot in the beginning","Depending on who's working at the store, organization, rules, and equipments all need work. The store I was working at always had problems with displays, the rules were illogical and no one did anything about it until maybe like months later when employees complain about it at meetings. You do way too much for the pay that you get a prime example is the mobile section, you handle multiple carriers and multiple phone and get paid way less than if you worked at Verizon or T-Mobile alone.","""NO_OPINION""",10,0.0,Good discounts  pretty good benefits part time full time better pay retails  Lots hours holiday season  train lot beginning,Depending working store  organization  rules  equipments need work  store working always problems displays  rules illogical one anything maybe like months later employees complain meetings  way much pay get prime example mobile section  handle multiple carriers multiple phone get paid way less worked Verizon TMobile alone ,1,0
18744,24477,2015-03-31,True,6232171,3.0,1,1,0,1,1,2,Sounds like a good company to work for,"You will have to lose your ethics, your youth and at the end the bonus will be nowhere near what you had hoped for.","""NO_OPINION""",7,0.0,Sounds like good company work,lose ethics  youth end bonus nowhere near hoped ,1,1
550,691,2019-01-21,True,24306051,4.0,4,5,0,5,4,5,Very safety minded company and management,Shift work is the only slight draw back,,20,,safety minded company management,Shift work slight draw back,1,1
1533,2011,2023-02-07,False,73418083,1.0,0,0,0,0,0,0,deliveries 4days on 3 off,"pay is competitive. but not the best, have to deal with a bunch of bs","""DISAPPROVE""",10,-1.0,deliveries days ,pay competitive  best  deal bunch bs,0,0
2450,3170,2021-02-22,True,42906270,,4,5,5,5,5,5,Culture of inclusion and diversity! Military friendly allows me to serve in the national guard with no complaints. They take care of their employee's,Workload can be overwhelming sometimes,"""APPROVE""",9,1.0,Culture inclusion diversity  Military friendly allows serve national guard complaints  take care employee,Workload overwhelming sometimes,0,1
182,182,2022-12-20,True,72024985,4.0,5,5,5,5,5,5,Profit sharing Vacation increase each year 40 hours PTO AWS 9\u002F80 Diverse environment Company recognition for going above and beyond They win we all win type atmosphere,Lack manpower Needs better process flow to new hires,,28,,Profit sharing Vacation increase year  hours PTO AWS uF Diverse environment Company recognition going beyond win win type atmosphere,Lack manpower Needs better process flow new hires,1,1
243,287,2022-03-31,True,62090272,5.0,0,0,0,0,0,0,"good team, interesting work, helpful","tough hours, many meetings, big orgs",,18,,good team  interesting work  helpful,tough hours  many meetings  big orgs,0,1
17229,22086,2019-02-05,False,24554843,4.0,3,2,0,3,2,1,They provide you with a lot of training and pay you for it.\r\n\r\nThe staff is fun. Playing with new products is fun. Being able to switch between departments when working is beneficial for knowledge.,Not that great of an experience for future development in mobile technology. You mostly activate phones and talk to customers who don't understand how to use a phone correctly. \r\n\r\nThe salary is extremely uncompetitive in comparison to someone at Verizon or AT&amp;T.,"""NO_OPINION""",10,0.0,provide lot training pay itrnrnThe staff fun  Playing new products fun  able switch departments working beneficial knowledge ,great experience future development mobile technology  mostly activate phones talk customers nt understand use phone correctly  rnrnThe salary extremely uncompetitive comparison someone Verizon  amp  ,1,0
4467,5877,2014-04-08,False,4022833,3.0,2,4,0,1,2,2,The employee discount is good,They constantly push too many metrics even at the expense of upsetting the customer,"""DISAPPROVE""",34,-1.0,employee discount good,constantly push many metrics even expense upsetting customer,1,0
25609,33970,2020-08-11,False,34811788,,0,0,0,0,0,0,Great discounts and a really well thought out processes,Unfortunately there is no commission.,,10,,Great discounts really well thought processes,Unfortunately commission ,0,0
26,28,2023-03-15,False,74537701,2.0,4,4,4,4,4,4,"good pay, great work and awesome people",excess work during peak season,"""APPROVE""",45,1.0,good pay  great work awesome people,excess work peak season,0,0
6280,8208,2020-09-08,False,35737676,4.0,4,4,0,3,3,2,1) Work life balance\r\n2) Good team mates\r\n3) Fun activities,"1) Nothing new to learn\r\n2) Management expects you to be in office for average of 9 hours\r\n3) Management expects you to sit on seat all the time, even if you have finished your work",,31,,  Work life balancern  Good team matesrn  Fun activities,  Nothing new learnrn  Management expects office average  hoursrn  Management expects sit seat time  even finished work,1,0
4022,5328,2018-06-21,True,21144551,4.0,2,4,0,1,3,3,My coworkers at the West Springfield location are awesome. They are absolutely the reason I have been there for 3+ years.,"Unorganized at times and due to the fact that we are the only sporting goods store in the area, this location is constantly busy and with the amount of customers we get mixed with the employee call out rate and the lack of hours it can be extremely tense and stressful.","""NO_OPINION""",34,0.0,coworkers West Springfield location awesome  absolutely reason  years ,Unorganized times due fact sporting goods store area  location constantly busy amount customers get mixed employee call rate lack hours extremely tense stressful ,1,1
9002,11987,2020-12-17,False,39565330,4.0,0,0,0,0,0,0,I hate it here all the time,Its the dumbest job ever,,10,,hate time,dumbest job ever,0,0
16913,21608,2017-03-15,True,14194856,5.0,4,4,0,4,3,3,"Good culture, allow work from home",Repetitive and no growth opportunities,,5,,Good culture  allow work home,Repetitive growth opportunities,1,1
4039,5291,2019-10-10,True,29729268,3.0,1,2,0,1,2,2,It’s a job I’m not flipping burgers.,Required “overtime” \r\nUntrained Managers\r\nUnrealistic expectations from managment,"""NO_OPINION""",15,0.0, job  flipping burgers ,Required  overtime  rnUntrained ManagersrnUnrealistic expectations managment,0,1
3763,4876,2022-07-26,False,67161735,3.0,0,0,0,0,0,0,Learning and working with people,Customer service and answering phones,,5,,Learning working people,Customer service answering phones,0,0
8252,10416,2016-06-13,False,10902302,4.0,5,5,0,5,5,5,flexible hours and calm work envirionment,website isnt up to date,"""APPROVE""",7,1.0,flexible hours calm work envirionment,website isnt date,1,0
2950,3896,2021-02-14,False,42484674,2.0,5,3,5,5,4,3,"Flexible, fun, open to suggestion, open door, take care of employees","Low pay, must move in order to advance into management,","""NO_OPINION""",34,0.0,Flexible  fun  open suggestion  open door  take care employees,Low pay  must move order advance management ,0,0
12945,16770,2016-06-25,True,11040539,,5,4,0,1,3,3,discounts are actually the best thing about working there,"down side is every store is different, meaning changes going from a good store to a bad store and vice versa",,10,,discounts actually best thing working,side every store different  meaning changes going good store bad store vice versa,1,1
28962,37739,2020-10-30,True,37839637,4.0,2,3,3,2,3,3,Job security is good and learning path is good,We can learn new things and resources are available to develop our carrier,"""APPROVE""",11,1.0,Job security good learning path good,learn new things resources available develop carrier,0,1
535,666,2021-04-28,True,46172806,5.0,4,5,5,4,4,5,CDW has the backbone of core people and process to execute on transactions upon which they are now empowering services and solution sales methodologies to meet the needs of modern computing.,Many relationships within our customer's still is maintained as a transactional one and not strategic. As such has exposure to vendor and transactional alignment which exposes us to issues of retention and retaining a perspective of value to the customer.,"""APPROVE""",17,1.0,CDW backbone core people process execute transactions upon empowering services solution sales methodologies meet needs modern computing ,Many relationships within customer still maintained transactional one strategic  exposure vendor transactional alignment exposes us issues retention retaining perspective value customer ,0,1
16525,21108,2019-01-03,False,24036032,4.0,0,0,0,0,0,0,Liked it. Very innovative.,Moving up is not as easy as they tell you.,,5,,Liked  innovative ,Moving easy tell ,1,0
5361,6955,2017-03-29,False,14410391,5.0,5,5,0,5,5,4,"I was nothing when I came in, and they saw talent in me.  They developed me into a strong financial executive I am today, although I was only a banker then.",None really.   I only wished I had stayed!,"""APPROVE""",7,1.0,nothing came  saw talent  developed strong financial executive today  although banker ,None really  wished stayed ,1,0
17841,22967,2016-09-01,False,11770952,2.0,3,1,0,1,1,1,"Good working hours starts anywhere from 2am to 9am. Pay is not that bad. Every weekend is off, only work from Monday to Friday.","Extremely hard job. I did not feel safe while working. Supervisors would only care for numbers, you are replaceable.","""DISAPPROVE""",8,-1.0,Good working hours starts anywhere  Pay bad  Every weekend  work Monday Friday ,Extremely hard job  feel safe working  Supervisors would care numbers  replaceable ,1,0
21534,28465,2012-12-12,False,2203148,3.0,4,2,0,3,2,2,Decent job while going to college.,They don't care about employees.,,10,,Decent job going college ,nt care employees ,1,0
1064,1407,2021-02-05,False,42026883,4.0,0,0,0,0,0,0,"Manager didn't micromanage, good discount on product and benefits","Large company felt like just a number, too much corporate bs",,43,,Manager nt micromanage  good discount product benefits,Large company felt like number  much corporate bs,1,0
2213,2871,2021-06-24,False,48792541,4.0,0,0,0,0,0,0,Decent work life balance and management was always accommodating if I needed time off.,"Not a fan of working on Saturdays,",,9,,Decent work life balance management always accommodating needed time ,fan working Saturdays ,0,0
20400,26482,2015-11-26,False,8756781,3.0,4,3,0,3,4,4,Great work schedule for all employees,Long hours during holidaysemployees but good compensation,"""NO_OPINION""",10,0.0,Great work schedule employees,Long hours holidaysemployees good compensation,1,0
20414,26510,2016-09-27,False,12091403,,3,1,0,1,1,1,"this was a good starter job, good experience.",A lot of micromanagement and very my hierarchal structure. No technical training so you usually end up telling customers invalid things.,"""NO_OPINION""",10,0.0,good starter job  good experience ,lot micromanagement hierarchal structure  technical training usually end telling customers invalid things ,1,0
2952,3822,2022-07-27,True,67249001,1.0,1,5,5,5,5,5,Loved the job everything about it,The pay is horrible !,,5,,Loved job everything,pay horrible ,0,1
332,443,2022-09-20,True,69233166,4.0,3,3,3,2,4,2,"Salaries are good but nothing to get excited about, typical of the aerospace industry. \n\nNG is very willing to be accommodating to employees with special needs, injuries, or even just standing desks. \n\nDiversity and inclusion is an ongoing emphasis, without being overly woke. \n\nNG is up to date technology wise.\n\nEmployees seem to work well together.","Diversity and inclusion is constantly mentioned in emails and web sites, although there’s nothing special in their efforts. \n\nPaid time off is barely adequate, as it is used for both vacation and sick time. \n\nBuzz words and catch phrases like “Defining Possible” run rampant, but don’t seem to interfere much; very Dilbert-esque. \n\nMgmt is current defining IMPOSSIBLE by eliminating work at home benefits that were highly successful during Covid. \n\nMgmt and engineering processes are outdated. Changes are driven by ambitious individuals but not particularly embraced by the company. \n\nMask mandates are still in effect (as of 09\u002F2022) based on CDC’s unscientific recommendations.\n\nDon’t waste your time with the annual employee survey. It’s ignored by upper mgmt.",,15,,Salaries good nothing get excited  typical aerospace industry  nnNG willing accommodating employees special needs  injuries  even standing desks  nnDiversity inclusion ongoing emphasis  without overly woke  nnNG date technology wisennEmployees seem work well together ,Diversity inclusion constantly mentioned emails web sites  although  nothing special efforts  nnPaid time barely adequate  used vacation sick time  nnBuzz words catch phrases like  Defining Possible  run rampant   seem interfere much  Dilbertesque  nnMgmt current defining IMPOSSIBLE eliminating work home benefits highly successful Covid  nnMgmt engineering processes outdated  Changes driven ambitious individuals particularly embraced company  nnMask mandates still effect  uF  based CDC  unscientific recommendationsnnDon  waste time annual employee survey   ignored upper mgmt ,0,1
